"model","fold","o","p","DLONG","DLAT","autofit_model","autofit_psill","autofit_range","autofit_kappa"
"lm",1,3.17805383034795,2.72756374424567,120.6084501,-27.51078649,NA,NA,NA,NA
"lm",1,3.17805383034795,2.81431576365331,120.6978202,-27.50165648,NA,NA,NA,NA
"lm",1,3.09104245335832,2.75122651598455,120.8176001,-27.4783964,NA,NA,NA,NA
"lm",1,3.29583686600433,2.78909179830482,120.7877601,-27.47439643,NA,NA,NA,NA
"lm",1,2.56494935746154,2.60782354370739,120.6093001,-27.46933649,NA,NA,NA,NA
"lm",1,2.07944154167984,2.15586853886711,120.1114901,-27.45834643,NA,NA,NA,NA
"lm",1,2.07944154167984,1.98518688190578,120.1205901,-27.42165648,NA,NA,NA,NA
"lm",1,3.24376354037598,2.45861787631443,120.5708601,-27.4208865,NA,NA,NA,NA
"lm",1,2.07944154167984,2.28383843489373,120.2113501,-27.39338653,NA,NA,NA,NA
"lm",1,2.30258509299405,2.8413200013394,120.68672,-27.36625641,NA,NA,NA,NA
"lm",1,3.40119738166216,1.98484367082003,120.1185201,-27.35144657,NA,NA,NA,NA
"lm",1,3.91202300542815,3.06576527141595,120.7163899,-27.32351629,NA,NA,NA,NA
"lm",1,2.99573227355399,2.48608377133924,120.0614501,-27.32023656,NA,NA,NA,NA
"lm",1,3.29583686600433,2.72463030801977,120.8533297,-27.3090861,NA,NA,NA,NA
"lm",1,2.63905732961526,2.52942600044011,120.23759,-27.30684663,NA,NA,NA,NA
"lm",1,3.2188758248682,2.75803034754919,120.4493701,-27.30263651,NA,NA,NA,NA
"lm",1,3.13549421592915,3.01459273548908,120.5988501,-27.3016365,NA,NA,NA,NA
"lm",1,3.04452243772342,2.91229310269499,120.7823197,-27.29878616,NA,NA,NA,NA
"lm",1,3.04452243772342,2.91775840488267,120.68962,-27.29264632,NA,NA,NA,NA
"rf",1,2.484906649788,2.67499608048642,120.5213099,-28.51561621,NA,NA,NA,NA
"rf",1,3.40119738166216,2.7852966620072,120.4861,-28.51063622,NA,NA,NA,NA
